scenario,waypoint,distance_along_m,rx_config_index,rx_config_name,mean_snr_db,capacity_bits_s_hz,time_s,tx_center_x_m,tx_center_y_m,tx_center_z_m
full_wolens,66,51.82,3,Simul_+1,3.7,1.72,,,,
full_wolens,66,51.82,4,Simul_0,3.7,1.73,,,,
full_wolens,66,51.82,5,Simul_-1,3.8,1.74,,,,
full_wolens,66,51.82,6,Simul_-2,3.6,1.69,,,,
full_wolens,66,51.82,7,Simul_-3,3.4,1.65,,,,
full_wolens,66,51.82,8,Simul_-4,3.6,1.68,,,,
full_wolens,67,52.6,0,Simul_+4,3.9,1.75,,,,
full_wolens,67,52.6,1,Simul_+3,3.8,1.71,,,,
full_wolens,67,52.6,2,Simul_+2,3.7,1.7,,,,
full_wolens,67,52.6,3,Simul_+1,3.7,1.72,,,,
full_wolens,67,52.6,4,Simul_0,3.7,1.71,,,,
full_wolens,67,52.6,5,Simul_-1,3.6,1.71,,,,
full_wolens,67,52.6,6,Simul_-2,3.7,1.72,,,,
full_wolens,67,52.6,7,Simul_-3,3.9,1.75,,,,
full_wolens,67,52.6,8,Simul_-4,4.0,1.78,,,,
full_wolens,68,53.39,0,Simul_+4,3.6,1.69,,,,
full_wolens,68,53.39,1,Simul_+3,3.5,1.68,,,,
full_wolens,68,53.39,2,Simul_+2,3.4,1.64,,,,
full_wolens,68,53.39,3,Simul_+1,3.4,1.65,,,,
full_wolens,68,53.39,4,Simul_0,3.7,1.72,,,,
full_wolens,68,53.39,5,Simul_-1,3.9,1.78,,,,
full_wolens,68,53.39,6,Simul_-2,3.9,1.77,,,,
full_wolens,68,53.39,7,Simul_-3,3.7,1.73,,,,
full_wolens,68,53.39,8,Simul_-4,3.6,1.7,,,,
full_wolens,69,54.18,0,Simul_+4,3.6,1.68,,,,
full_wolens,69,54.18,1,Simul_+3,3.4,1.65,,,,
full_wolens,69,54.18,2,Simul_+2,3.5,1.68,,,,
full_wolens,69,54.18,3,Simul_+1,3.8,1.74,,,,
full_wolens,69,54.18,4,Simul_0,3.9,1.75,,,,
full_wolens,69,54.18,5,Simul_-1,3.7,1.72,,,,
full_wolens,69,54.18,6,Simul_-2,3.6,1.7,,,,
full_wolens,69,54.18,7,Simul_-3,3.7,1.73,,,,
full_wolens,69,54.18,8,Simul_-4,3.7,1.73,,,,
full_wolens,70,54.96,0,Simul_+4,3.8,1.73,,,,
full_wolens,70,54.96,1,Simul_+3,3.8,1.74,,,,
full_wolens,70,54.96,2,Simul_+2,3.6,1.7,,,,
full_wolens,70,54.96,3,Simul_+1,3.3,1.64,,,,
full_wolens,70,54.96,4,Simul_0,3.4,1.65,,,,
full_wolens,70,54.96,5,Simul_-1,3.6,1.69,,,,
full_wolens,70,54.96,6,Simul_-2,3.7,1.71,,,,
full_wolens,70,54.96,7,Simul_-3,3.6,1.7,,,,
full_wolens,70,54.96,8,Simul_-4,3.6,1.7,,,,
full_wolens,71,55.75,0,Simul_+4,3.2,1.61,,,,
full_wolens,71,55.75,1,Simul_+3,3.4,1.64,,,,
full_wolens,71,55.75,2,Simul_+2,3.2,1.59,,,,
full_wolens,71,55.75,3,Simul_+1,3.0,1.53,,,,
full_wolens,71,55.75,4,Simul_0,3.0,1.55,,,,
full_wolens,71,55.75,5,Simul_-1,3.3,1.64,,,,
full_wolens,71,55.75,6,Simul_-2,3.5,1.68,,,,
full_wolens,71,55.75,7,Simul_-3,3.5,1.65,,,,
full_wolens,71,55.75,8,Simul_-4,3.4,1.6,,,,
full_wolens,72,56.53,0,Simul_+4,3.5,1.68,,,,
full_wolens,72,56.53,1,Simul_+3,3.1,1.59,,,,
full_wolens,72,56.53,2,Simul_+2,3.1,1.58,,,,
full_wolens,72,56.53,3,Simul_+1,3.3,1.65,,,,
full_wolens,72,56.53,4,Simul_0,3.6,1.71,,,,
full_wolens,72,56.53,5,Simul_-1,3.5,1.69,,,,
full_wolens,72,56.53,6,Simul_-2,3.3,1.62,,,,
full_wolens,72,56.53,7,Simul_-3,3.1,1.58,,,,
full_wolens,72,56.53,8,Simul_-4,3.3,1.63,,,,
